Granule UR,Producer Granule ID,Start Time,End Time,Online Access URLs,Browse URLs,Cloud Cover,Day/Night,Size
LM51750371987105AAA03,,1987-04-15T07:39:03Z,1987-04-15T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750371987105AAA03,http://earthexplorer.usgs.gov/browse/mss/175/37/1987/LM51750371987105AAA03.jpg,,DAY,
LM51780351987110AAA03,,1987-04-20T07:57:02Z,1987-04-20T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51780351987110AAA03,http://earthexplorer.usgs.gov/browse/mss/178/35/1987/LM51780351987110AAA03.jpg,,DAY,
LM51780361987110AAA03,,1987-04-20T07:57:05Z,1987-04-20T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51780361987110AAA03,http://earthexplorer.usgs.gov/browse/mss/178/36/1987/LM51780361987110AAA03.jpg,,DAY,
LM51760351987112AAA03,,1987-04-22T07:45:01Z,1987-04-22T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760351987112AAA03,http://earthexplorer.usgs.gov/browse/mss/176/35/1987/LM51760351987112AAA03.jpg,,DAY,
LM51760361987112AAA03,,1987-04-22T07:45:03Z,1987-04-22T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760361987112AAA03,http://earthexplorer.usgs.gov/browse/mss/176/36/1987/LM51760361987112AAA03.jpg,,DAY,
LM51760371987112AAA03,,1987-04-22T07:45:05Z,1987-04-22T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760371987112AAA03,http://earthexplorer.usgs.gov/browse/mss/176/37/1987/LM51760371987112AAA03.jpg,,DAY,
LM51770351987119AAA03,,1987-04-29T07:51:03Z,1987-04-29T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770351987119AAA03,http://earthexplorer.usgs.gov/browse/mss/177/35/1987/LM51770351987119AAA03.jpg,,DAY,
LM51770361987119AAA03,,1987-04-29T07:51:05Z,1987-04-29T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770361987119AAA03,http://earthexplorer.usgs.gov/browse/mss/177/36/1987/LM51770361987119AAA03.jpg,,DAY,
LM51770371987119AAA03,,1987-04-29T07:52:02Z,1987-04-29T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770371987119AAA03,http://earthexplorer.usgs.gov/browse/mss/177/37/1987/LM51770371987119AAA03.jpg,,DAY,
LM51750351987121AAA03,,1987-05-01T07:39:01Z,1987-05-01T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750351987121AAA03,http://earthexplorer.usgs.gov/browse/mss/175/35/1987/LM51750351987121AAA03.jpg,,DAY,
LM51750361987121AAA04,,1987-05-01T07:39:03Z,1987-05-01T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750361987121AAA04,http://earthexplorer.usgs.gov/browse/mss/175/36/1987/LM51750361987121AAA04.jpg,,DAY,
LM51750371987121AAA03,,1987-05-01T07:40:00Z,1987-05-01T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750371987121AAA03,http://earthexplorer.usgs.gov/browse/mss/175/37/1987/LM51750371987121AAA03.jpg,,DAY,
LM51780351987126AAA03,,1987-05-06T07:57:05Z,1987-05-06T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51780351987126AAA03,http://earthexplorer.usgs.gov/browse/mss/178/35/1987/LM51780351987126AAA03.jpg,,DAY,
LM51780361987126AAA03,,1987-05-06T07:58:02Z,1987-05-06T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51780361987126AAA03,http://earthexplorer.usgs.gov/browse/mss/178/36/1987/LM51780361987126AAA03.jpg,,DAY,
LM51760351987128AAA03,,1987-05-08T07:45:03Z,1987-05-08T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760351987128AAA03,http://earthexplorer.usgs.gov/browse/mss/176/35/1987/LM51760351987128AAA03.jpg,,DAY,
LM51760361987128AAA03,,1987-05-08T07:46:00Z,1987-05-08T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760361987128AAA03,http://earthexplorer.usgs.gov/browse/mss/176/36/1987/LM51760361987128AAA03.jpg,,DAY,
LM51760371987128AAA03,,1987-05-08T07:46:02Z,1987-05-08T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760371987128AAA03,http://earthexplorer.usgs.gov/browse/mss/176/37/1987/LM51760371987128AAA03.jpg,,DAY,
LM51770371987135AAA03,,1987-05-15T00:00:00Z,1987-05-15T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770371987135AAA03,http://earthexplorer.usgs.gov/browse/mss/177/37/1987/LM51770371987135AAA03.jpg,,DAY,
LM51770361987135AAA03,,1987-05-15T00:00:00Z,1987-05-15T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770361987135AAA03,http://earthexplorer.usgs.gov/browse/mss/177/36/1987/LM51770361987135AAA03.jpg,,DAY,
LM51770351987135AAA03,,1987-05-15T00:00:00Z,1987-05-15T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770351987135AAA03,http://earthexplorer.usgs.gov/browse/mss/177/35/1987/LM51770351987135AAA03.jpg,,DAY,
LM51750351987137AAA03,,1987-05-17T07:39:04Z,1987-05-17T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750351987137AAA03,http://earthexplorer.usgs.gov/browse/mss/175/35/1987/LM51750351987137AAA03.jpg,,DAY,
LM51750361987137AAA03,,1987-05-17T07:40:00Z,1987-05-17T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750361987137AAA03,http://earthexplorer.usgs.gov/browse/mss/175/36/1987/LM51750361987137AAA03.jpg,,DAY,
LM51750371987137AAA03,,1987-05-17T07:40:03Z,1987-05-17T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750371987137AAA03,http://earthexplorer.usgs.gov/browse/mss/175/37/1987/LM51750371987137AAA03.jpg,,DAY,
LM51780351987142AAA03,,1987-05-22T07:58:02Z,1987-05-22T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51780351987142AAA03,http://earthexplorer.usgs.gov/browse/mss/178/35/1987/LM51780351987142AAA03.jpg,,DAY,
LM51780361987142AAA03,,1987-05-22T07:58:04Z,1987-05-22T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51780361987142AAA03,http://earthexplorer.usgs.gov/browse/mss/178/36/1987/LM51780361987142AAA03.jpg,,DAY,
LM51760351987144AAA03,,1987-05-24T07:46:00Z,1987-05-24T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760351987144AAA03,http://earthexplorer.usgs.gov/browse/mss/176/35/1987/LM51760351987144AAA03.jpg,,DAY,
LM51760361987144AAA03,,1987-05-24T07:46:02Z,1987-05-24T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760361987144AAA03,http://earthexplorer.usgs.gov/browse/mss/176/36/1987/LM51760361987144AAA03.jpg,,DAY,
LM51760371987144AAA03,,1987-05-24T07:46:05Z,1987-05-24T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760371987144AAA03,http://earthexplorer.usgs.gov/browse/mss/176/37/1987/LM51760371987144AAA03.jpg,,DAY,
LM51770351987151AAA03,,1987-05-31T07:52:02Z,1987-05-31T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770351987151AAA03,http://earthexplorer.usgs.gov/browse/mss/177/35/1987/LM51770351987151AAA03.jpg,,DAY,
LM51770361987151AAA03,,1987-05-31T07:52:04Z,1987-05-31T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770361987151AAA03,http://earthexplorer.usgs.gov/browse/mss/177/36/1987/LM51770361987151AAA03.jpg,,DAY,
LM51770371987151AAA03,,1987-05-31T07:53:01Z,1987-05-31T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770371987151AAA03,http://earthexplorer.usgs.gov/browse/mss/177/37/1987/LM51770371987151AAA03.jpg,,DAY,
LM51750351987153AAA03,,1987-06-02T07:40:00Z,1987-06-02T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750351987153AAA03,http://earthexplorer.usgs.gov/browse/mss/175/35/1987/LM51750351987153AAA03.jpg,,DAY,
LM51750361987153AAA03,,1987-06-02T07:40:03Z,1987-06-02T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750361987153AAA03,http://earthexplorer.usgs.gov/browse/mss/175/36/1987/LM51750361987153AAA03.jpg,,DAY,
LM51750371987153AAA03,,1987-06-02T07:40:05Z,1987-06-02T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750371987153AAA03,http://earthexplorer.usgs.gov/browse/mss/175/37/1987/LM51750371987153AAA03.jpg,,DAY,
LM51780351987158AAA03,,1987-06-07T07:58:04Z,1987-06-07T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51780351987158AAA03,http://earthexplorer.usgs.gov/browse/mss/178/35/1987/LM51780351987158AAA03.jpg,,DAY,
LM51780361987158AAA03,,1987-06-07T07:59:01Z,1987-06-07T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51780361987158AAA03,http://earthexplorer.usgs.gov/browse/mss/178/36/1987/LM51780361987158AAA03.jpg,,DAY,
LM51760351987160AAA03,,1987-06-09T07:46:02Z,1987-06-09T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760351987160AAA03,http://earthexplorer.usgs.gov/browse/mss/176/35/1987/LM51760351987160AAA03.jpg,,DAY,
LM51760361987160AAA03,,1987-06-09T07:46:05Z,1987-06-09T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760361987160AAA03,http://earthexplorer.usgs.gov/browse/mss/176/36/1987/LM51760361987160AAA03.jpg,,DAY,
LM51760371987160AAA03,,1987-06-09T07:47:01Z,1987-06-09T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760371987160AAA03,http://earthexplorer.usgs.gov/browse/mss/176/37/1987/LM51760371987160AAA03.jpg,,DAY,
LM51770351987167AAA03,,1987-06-16T07:52:04Z,1987-06-16T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770351987167AAA03,http://earthexplorer.usgs.gov/browse/mss/177/35/1987/LM51770351987167AAA03.jpg,,DAY,
LM51770361987167AAA03,,1987-06-16T07:53:01Z,1987-06-16T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770361987167AAA03,http://earthexplorer.usgs.gov/browse/mss/177/36/1987/LM51770361987167AAA03.jpg,,DAY,
LM51770371987167AAA03,,1987-06-16T07:53:03Z,1987-06-16T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770371987167AAA03,http://earthexplorer.usgs.gov/browse/mss/177/37/1987/LM51770371987167AAA03.jpg,,DAY,
LM51750351987169AAA03,,1987-06-18T07:40:02Z,1987-06-18T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750351987169AAA03,http://earthexplorer.usgs.gov/browse/mss/175/35/1987/LM51750351987169AAA03.jpg,,DAY,
LM51750361987169AAA03,,1987-06-18T07:40:05Z,1987-06-18T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750361987169AAA03,http://earthexplorer.usgs.gov/browse/mss/175/36/1987/LM51750361987169AAA03.jpg,,DAY,
LM51750371987169AAA03,,1987-06-18T07:41:01Z,1987-06-18T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750371987169AAA03,http://earthexplorer.usgs.gov/browse/mss/175/37/1987/LM51750371987169AAA03.jpg,,DAY,
LM51780351987174AAA03,,1987-06-23T07:59:00Z,1987-06-23T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51780351987174AAA03,http://earthexplorer.usgs.gov/browse/mss/178/35/1987/LM51780351987174AAA03.jpg,,DAY,
LM51780361987174AAA03,,1987-06-23T07:59:03Z,1987-06-23T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51780361987174AAA03,http://earthexplorer.usgs.gov/browse/mss/178/36/1987/LM51780361987174AAA03.jpg,,DAY,
LM51760351987176AAA03,,1987-06-25T07:46:04Z,1987-06-25T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760351987176AAA03,http://earthexplorer.usgs.gov/browse/mss/176/35/1987/LM51760351987176AAA03.jpg,,DAY,
LM51760361987176AAA03,,1987-06-25T07:47:01Z,1987-06-25T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760361987176AAA03,http://earthexplorer.usgs.gov/browse/mss/176/36/1987/LM51760361987176AAA03.jpg,,DAY,
LM51760371987176AAA03,,1987-06-25T07:47:03Z,1987-06-25T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760371987176AAA03,http://earthexplorer.usgs.gov/browse/mss/176/37/1987/LM51760371987176AAA03.jpg,,DAY,
LM51770351987183AAA03,,1987-07-02T07:53:00Z,1987-07-02T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770351987183AAA03,http://earthexplorer.usgs.gov/browse/mss/177/35/1987/LM51770351987183AAA03.jpg,,DAY,
LM51770361987183AAA03,,1987-07-02T07:53:03Z,1987-07-02T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770361987183AAA03,http://earthexplorer.usgs.gov/browse/mss/177/36/1987/LM51770361987183AAA03.jpg,,DAY,
LM51770371987183AAA03,,1987-07-02T07:53:05Z,1987-07-02T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770371987183AAA03,http://earthexplorer.usgs.gov/browse/mss/177/37/1987/LM51770371987183AAA03.jpg,,DAY,
LM51750351987185AAA03,,1987-07-04T07:40:04Z,1987-07-04T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750351987185AAA03,http://earthexplorer.usgs.gov/browse/mss/175/35/1987/LM51750351987185AAA03.jpg,,DAY,
LM51750361987185AAA04,,1987-07-04T07:41:01Z,1987-07-04T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750361987185AAA04,http://earthexplorer.usgs.gov/browse/mss/175/36/1987/LM51750361987185AAA04.jpg,,DAY,
LM51750371987185AAA03,,1987-07-04T07:41:03Z,1987-07-04T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750371987185AAA03,http://earthexplorer.usgs.gov/browse/mss/175/37/1987/LM51750371987185AAA03.jpg,,DAY,
LM51780351987190AAA03,,1987-07-09T07:59:02Z,1987-07-09T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51780351987190AAA03,http://earthexplorer.usgs.gov/browse/mss/178/35/1987/LM51780351987190AAA03.jpg,,DAY,
LM51780361987190AAA03,,1987-07-09T07:59:05Z,1987-07-09T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51780361987190AAA03,http://earthexplorer.usgs.gov/browse/mss/178/36/1987/LM51780361987190AAA03.jpg,,DAY,
LM51760351987192AAA03,,1987-07-11T07:47:00Z,1987-07-11T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760351987192AAA03,http://earthexplorer.usgs.gov/browse/mss/176/35/1987/LM51760351987192AAA03.jpg,,DAY,
LM51760361987192AAA03,,1987-07-11T07:47:03Z,1987-07-11T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760361987192AAA03,http://earthexplorer.usgs.gov/browse/mss/176/36/1987/LM51760361987192AAA03.jpg,,DAY,
LM51760371987192AAA03,,1987-07-11T07:47:05Z,1987-07-11T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760371987192AAA03,http://earthexplorer.usgs.gov/browse/mss/176/37/1987/LM51760371987192AAA03.jpg,,DAY,
LM51770351987199AAA03,,1987-07-18T07:53:02Z,1987-07-18T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770351987199AAA03,http://earthexplorer.usgs.gov/browse/mss/177/35/1987/LM51770351987199AAA03.jpg,,DAY,
LM51770361987199AAA03,,1987-07-18T07:53:04Z,1987-07-18T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770361987199AAA03,http://earthexplorer.usgs.gov/browse/mss/177/36/1987/LM51770361987199AAA03.jpg,,DAY,
LM51770371987199AAA03,,1987-07-18T07:54:01Z,1987-07-18T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770371987199AAA03,http://earthexplorer.usgs.gov/browse/mss/177/37/1987/LM51770371987199AAA03.jpg,,DAY,
LM51780351987206AAA03,,1987-07-25T07:59:04Z,1987-07-25T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51780351987206AAA03,http://earthexplorer.usgs.gov/browse/mss/178/35/1987/LM51780351987206AAA03.jpg,,DAY,
LM51780361987206AAA03,,1987-07-25T08:00:01Z,1987-07-25T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51780361987206AAA03,http://earthexplorer.usgs.gov/browse/mss/178/36/1987/LM51780361987206AAA03.jpg,,DAY,
LM51760351987208AAA03,,1987-07-27T07:47:02Z,1987-07-27T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760351987208AAA03,http://earthexplorer.usgs.gov/browse/mss/176/35/1987/LM51760351987208AAA03.jpg,,DAY,
LM51760361987208AAA03,,1987-07-27T07:47:05Z,1987-07-27T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760361987208AAA03,http://earthexplorer.usgs.gov/browse/mss/176/36/1987/LM51760361987208AAA03.jpg,,DAY,
LM51760371987208AAA03,,1987-07-27T07:48:01Z,1987-07-27T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760371987208AAA03,http://earthexplorer.usgs.gov/browse/mss/176/37/1987/LM51760371987208AAA03.jpg,,DAY,
LM51760351987224AAA03,,1987-08-12T07:47:05Z,1987-08-12T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760351987224AAA03,http://earthexplorer.usgs.gov/browse/mss/176/35/1987/LM51760351987224AAA03.jpg,,DAY,
LM51760361987224AAA03,,1987-08-12T07:48:02Z,1987-08-12T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760361987224AAA03,http://earthexplorer.usgs.gov/browse/mss/176/36/1987/LM51760361987224AAA03.jpg,,DAY,
LM51760371987224AAA03,,1987-08-12T07:48:04Z,1987-08-12T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760371987224AAA03,http://earthexplorer.usgs.gov/browse/mss/176/37/1987/LM51760371987224AAA03.jpg,,DAY,
LM51770351987231AAA03,,1987-08-19T07:54:02Z,1987-08-19T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770351987231AAA03,http://earthexplorer.usgs.gov/browse/mss/177/35/1987/LM51770351987231AAA03.jpg,,DAY,
LM51770361987231AAA03,,1987-08-19T07:54:04Z,1987-08-19T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770361987231AAA03,http://earthexplorer.usgs.gov/browse/mss/177/36/1987/LM51770361987231AAA03.jpg,,DAY,
LM51770371987231AAA03,,1987-08-19T07:55:00Z,1987-08-19T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770371987231AAA03,http://earthexplorer.usgs.gov/browse/mss/177/37/1987/LM51770371987231AAA03.jpg,,DAY,
LM51750351987233AAA05,,1987-08-21T07:42:00Z,1987-08-21T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750351987233AAA05,http://earthexplorer.usgs.gov/browse/mss/175/35/1987/LM51750351987233AAA05.jpg,,DAY,
LM51750361987233AAA05,,1987-08-21T07:42:02Z,1987-08-21T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750361987233AAA05,http://earthexplorer.usgs.gov/browse/mss/175/36/1987/LM51750361987233AAA05.jpg,,DAY,
LM51780351987238AAA03,,1987-08-26T08:00:04Z,1987-08-26T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51780351987238AAA03,http://earthexplorer.usgs.gov/browse/mss/178/35/1987/LM51780351987238AAA03.jpg,,DAY,
LM51780361987238AAA03,,1987-08-26T08:01:00Z,1987-08-26T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51780361987238AAA03,http://earthexplorer.usgs.gov/browse/mss/178/36/1987/LM51780361987238AAA03.jpg,,DAY,
LM51760361987240AAA03,,1987-08-28T07:48:04Z,1987-08-28T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760361987240AAA03,http://earthexplorer.usgs.gov/browse/mss/176/36/1987/LM51760361987240AAA03.jpg,,DAY,
LM51760371987240AAA03,,1987-08-28T07:49:01Z,1987-08-28T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760371987240AAA03,http://earthexplorer.usgs.gov/browse/mss/176/37/1987/LM51760371987240AAA03.jpg,,DAY,
LM51770351987247AAA03,,1987-09-04T07:54:04Z,1987-09-04T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770351987247AAA03,http://earthexplorer.usgs.gov/browse/mss/177/35/1987/LM51770351987247AAA03.jpg,,DAY,
LM51770361987247AAA03,,1987-09-04T07:55:01Z,1987-09-04T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770361987247AAA03,http://earthexplorer.usgs.gov/browse/mss/177/36/1987/LM51770361987247AAA03.jpg,,DAY,
LM51770371987247AAA03,,1987-09-04T07:55:03Z,1987-09-04T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51770371987247AAA03,http://earthexplorer.usgs.gov/browse/mss/177/37/1987/LM51770371987247AAA03.jpg,,DAY,
LM51750351987249AAA03,,1987-09-06T07:42:02Z,1987-09-06T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51750351987249AAA03,http://earthexplorer.usgs.gov/browse/mss/175/35/1987/LM51750351987249AAA03.jpg,,DAY,
LM51780351987254AAA03,,1987-09-11T08:01:00Z,1987-09-11T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51780351987254AAA03,http://earthexplorer.usgs.gov/browse/mss/178/35/1987/LM51780351987254AAA03.jpg,,DAY,
LM51780361987254AAA03,,1987-09-11T08:01:03Z,1987-09-11T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51780361987254AAA03,http://earthexplorer.usgs.gov/browse/mss/178/36/1987/LM51780361987254AAA03.jpg,,DAY,
LM51760351987256AAA03,,1987-09-13T07:48:04Z,1987-09-13T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760351987256AAA03,http://earthexplorer.usgs.gov/browse/mss/176/35/1987/LM51760351987256AAA03.jpg,,DAY,
LM51760361987256AAA05,,1987-09-13T07:49:01Z,1987-09-13T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760361987256AAA05,http://earthexplorer.usgs.gov/browse/mss/176/36/1987/LM51760361987256AAA05.jpg,,DAY,
LM51760371987256AAA03,,1987-09-13T07:49:03Z,1987-09-13T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760371987256AAA03,http://earthexplorer.usgs.gov/browse/mss/176/37/1987/LM51760371987256AAA03.jpg,,DAY,
LM51760351987272AAA03,,1987-09-29T07:49:01Z,1987-09-29T23:59:59Z,http://earthexplorer.usgs.gov/order/process?node=EC&dataset_name=LANDSAT_MSS&ordered=LM51760351987272AAA03,http://earthexplorer.usgs.gov/browse/mss/176/35/1987/LM51760351987272AAA03.jpg,,DAY,
